transaction_id,user_id,segment,country,merchant,category,amount,timestamp,device_type,is_refunded,is_fraudulent
787268386898,401,consumer,US,Walmart,e-commerce,11.2,2024-07-13 17:58:30+00:00,mobile,False,False
489301291907,751,consumer,US,Amazon,e-commerce,22.39,2024-07-13 21:08:32+00:00,tablet,False,False
545276104209,754,consumer,MX,Shell,fuel,15.24,2024-07-13 21:48:03+00:00,mobile,False,False
751006982770,147,consumer,BR,Telcel,telco,80.4,2024-07-14 08:52:55+00:00,mobile,False,False
395003744601,842,SMB,US,Airbnb,travel,94.35,2024-07-14 09:36:23+00:00,desktop,False,False
278238720530,422,consumer,US,McDonalds,restaurant,34.8,2024-07-14 17:25:18+00:00,mobile,False,False
154679022962,888,consumer,US,Steam,gaming,36.42,2024-07-14 18:34:16+00:00,desktop,False,False
485115847984,510,consumer,US,McDonalds,restaurant,23.11,2024-07-14 20:12:43+00:00,mobile,False,False
401671722940,746,consumer,US,BestBuy,electronics,438.14,2024-07-14 20:42:21+00:00,desktop,False,False
190528051020,488,consumer,US,Uber,mobility,31.52,2024-07-15 06:48:43+00:00,mobile,False,False
162016965099,450,consumer,US,Uber,mobility,128.82,2024-07-15 06:51:13+00:00,mobile,False,False
972751428731,851,consumer,AR,Amazon,e-commerce,17.58,2024-07-15 07:20:21+00:00,mobile,False,False
360890015527,876,consumer,BR,Apple,electronics,135.85,2024-07-15 10:54:59+00:00,mobile,False,False
194558792816,716,consumer,US,DoorDash,food_delivery,103.95,2024-07-15 11:28:49+00:00,mobile,False,False
512678954009,680,consumer,US,Claro,telco,70.83,2024-07-15 12:28:02+00:00,mobile,False,False
714893415850,609,consumer,MX,Microsoft,electronics,62.17,2024-07-15 13:23:09+00:00,mobile,False,False
873577914113,902,consumer,MX,DoorDash,food_delivery,14.67,2024-07-15 13:33:05+00:00,mobile,False,False
542438838482,805,consumer,US,Netflix,subscriptions,5.22,2024-07-15 17:39:48+00:00,desktop,False,False
584490352836,60,consumer,US,MercadoLibre,e-commerce,29.5,2024-07-15 17:49:29+00:00,mobile,False,False
514545761941,788,consumer,US,Uber,mobility,5.82,2024-07-15 19:14:19+00:00,desktop,False,False
256822396410,94,consumer,US,BestBuy,electronics,58.14,2024-07-15 19:56:13+00:00,tablet,False,False
539149367007,642,consumer,US,McDonalds,restaurant,27.05,2024-07-15 20:30:03+00:00,mobile,False,False
650630264207,698,consumer,BR,Netflix,subscriptions,11.66,2024-07-16 00:17:28+00:00,mobile,False,False
894672747029,483,SMB,CL,Starbucks,coffee,5.19,2024-07-16 07:02:00+00:00,desktop,False,False
951680159174,587,consumer,MX,MercadoLibre,e-commerce,35.31,2024-07-16 10:56:10+00:00,mobile,True,False
5043457917,9,consumer,US,MercadoLibre,e-commerce,44.45,2024-07-16 12:48:17+00:00,mobile,False,False
943373024947,882,SMB,US,Netflix,subscriptions,18.89,2024-07-16 15:02:27+00:00,mobile,True,False
951087428898,251,consumer,CL,MercadoLibre,e-commerce,32.17,2024-07-16 18:11:30+00:00,desktop,False,False
614568356442,119,SMB,AR,Starbucks,coffee,3.98,2024-07-16 18:47:12+00:00,mobile,False,False
355637474280,693,consumer,BR,Apple,electronics,91.99,2024-07-16 21:26:51+00:00,mobile,False,False
197237203093,222,SMB,US,Claro,telco,78.14,2024-07-16 22:21:31+00:00,mobile,False,False
886109793111,14,SMB,BR,MercadoLibre,e-commerce,38.83,2024-07-17 08:20:38+00:00,mobile,True,False
373829566307,454,consumer,US,MercadoLibre,e-commerce,74.98,2024-07-17 08:48:04+00:00,mobile,False,False
978451993459,251,consumer,US,Steam,gaming,34.24,2024-07-17 10:19:21+00:00,mobile,False,False
128985137501,106,SMB,US,Lyft,mobility,1.63,2024-07-17 11:25:01+00:00,mobile,False,False
67162839534,378,consumer,US,Netflix,subscriptions,9.06,2024-07-17 12:56:32+00:00,mobile,False,False
558844125907,167,merchant,BR,Uber,mobility,47.47,2024-07-17 14:09:45+00:00,desktop,False,False
886380360304,124,SMB,US,BestBuy,electronics,222.45,2024-07-18 00:31:37+00:00,desktop,False,False
251937384290,888,consumer,CL,Starbucks,coffee,2.74,2024-07-18 09:44:11+00:00,mobile,False,False
557906205634,491,consumer,US,Rappi,food_delivery,22.83,2024-07-18 10:53:03+00:00,tablet,False,False
768312051870,692,consumer,US,Netflix,subscriptions,13.18,2024-07-18 13:52:00+00:00,tablet,False,False
138640025728,268,consumer,US,Apple,electronics,98.05,2024-07-18 14:58:13+00:00,tablet,False,False
192708664855,8,consumer,US,Starbucks,coffee,5.09,2024-07-18 17:52:47+00:00,mobile,False,False
845046405255,727,consumer,MX,Netflix,subscriptions,8.79,2024-07-18 20:27:35+00:00,mobile,False,False
326591264451,129,consumer,US,Amazon,e-commerce,15.38,2024-07-19 06:56:08+00:00,desktop,False,False
27182223256,602,merchant,US,Amazon,e-commerce,8.99,2024-07-19 09:11:59+00:00,mobile,False,False
365449930543,43,consumer,US,Oxxo,retail,23.87,2024-07-19 10:37:57+00:00,mobile,False,False
700324464824,488,consumer,US,Starbucks,coffee,15.55,2024-07-19 11:52:44+00:00,mobile,False,False
427984872979,791,consumer,US,MercadoLibre,e-commerce,20.45,2024-07-19 12:13:29+00:00,mobile,False,False
407050527328,6,consumer,AR,Apple,electronics,301.94,2024-07-19 13:14:00+00:00,desktop,False,False
537397941066,687,consumer,US,Apple,electronics,169.31,2024-07-19 19:11:43+00:00,tablet,False,False
708544675785,995,consumer,US,Shell,fuel,27.98,2024-07-19 20:39:58+00:00,mobile,False,False
166741556735,474,consumer,BR,Airbnb,travel,33.33,2024-07-20 06:57:42+00:00,desktop,False,False
579329747891,490,consumer,BR,DoorDash,food_delivery,12.1,2024-07-20 14:17:10+00:00,desktop,False,False
742052108715,517,consumer,AR,Shell,fuel,14.76,2024-07-21 10:22:20+00:00,mobile,False,False
815731619015,119,SMB,US,Uber,mobility,7.23,2024-07-21 10:34:45+00:00,mobile,False,False
762514030786,973,consumer,US,Alibaba,e-commerce,32.7,2024-07-21 10:55:34+00:00,desktop,False,False
737858111016,119,SMB,MX,Walmart,e-commerce,7.6,2024-07-21 11:54:32+00:00,desktop,False,False
498468560431,309,consumer,US,Microsoft,electronics,206.99,2024-07-21 14:35:16+00:00,mobile,False,False
729216720628,311,consumer,US,Apple,electronics,681.63,2024-07-21 16:19:51+00:00,mobile,False,False
112677537420,886,consumer,US,Alibaba,e-commerce,57.7,2024-07-21 17:54:38+00:00,tablet,False,False
106133027181,113,consumer,BR,BestBuy,electronics,131.88,2024-07-21 18:43:33+00:00,mobile,False,False
541753029641,277,SMB,MX,Alibaba,e-commerce,24.42,2024-07-21 21:52:12+00:00,mobile,False,False
633760279766,188,consumer,US,Uber,mobility,6.95,2024-07-22 00:36:19+00:00,mobile,False,False
79282736888,786,consumer,CL,Steam,gaming,21.19,2024-07-22 04:18:41+00:00,mobile,False,False
131411494773,624,consumer,US,Apple,electronics,374.02,2024-07-22 05:14:25+00:00,mobile,False,False
830400827121,895,merchant,CL,Uber,mobility,9.15,2024-07-22 06:15:24+00:00,desktop,False,False
268087965086,926,SMB,AR,Shell,fuel,9.11,2024-07-22 08:01:49+00:00,mobile,False,False
116413579154,671,SMB,US,Amazon,e-commerce,27.17,2024-07-22 09:54:15+00:00,mobile,False,False
819748969219,359,consumer,US,Walmart,e-commerce,13.11,2024-07-22 10:00:39+00:00,desktop,False,False
948230531721,594,consumer,CL,Apple,electronics,67.45,2024-07-22 11:31:27+00:00,mobile,False,False
386943062878,155,consumer,US,Spotify,subscriptions,4.11,2024-07-22 13:47:55+00:00,mobile,False,False
412334190712,737,SMB,US,MercadoLibre,e-commerce,6.86,2024-07-22 14:36:13+00:00,mobile,False,False
495194674264,272,consumer,US,Lyft,mobility,30.1,2024-07-22 14:53:19+00:00,desktop,False,False
101574135558,856,consumer,US,Amazon,e-commerce,13.35,2024-07-22 15:59:56+00:00,tablet,True,False
673305230119,231,consumer,US,Spotify,subscriptions,6.79,2024-07-22 18:36:38+00:00,mobile,False,False
739557263159,337,SMB,US,Claro,telco,51.08,2024-07-22 19:52:52+00:00,mobile,False,False
314248619018,114,consumer,MX,Amazon,e-commerce,31.91,2024-07-22 20:10:10+00:00,desktop,False,False
38190864282,416,merchant,US,Uber,mobility,12.91,2024-07-22 20:47:39+00:00,mobile,False,False
45525708394,909,merchant,US,Microsoft,electronics,132.15,2024-07-22 20:58:35+00:00,desktop,False,False
501431781772,8,consumer,AR,Uber,mobility,11.76,2024-07-22 21:00:42+00:00,desktop,False,False
820842095840,377,consumer,MX,Microsoft,electronics,26.04,2024-07-23 06:49:57+00:00,mobile,False,False
241846975623,860,consumer,MX,Oxxo,retail,14.38,2024-07-23 10:30:09+00:00,mobile,False,False
212228866139,868,consumer,US,Amazon,e-commerce,76.51,2024-07-23 12:13:39+00:00,tablet,False,False
928454617816,175,SMB,US,BestBuy,electronics,89.57,2024-07-23 15:26:26+00:00,desktop,False,False
708012792112,125,consumer,US,Microsoft,electronics,59.75,2024-07-23 15:39:03+00:00,desktop,False,False
240155144460,973,consumer,MX,Telcel,telco,5.67,2024-07-23 16:52:21+00:00,mobile,False,False
245064387095,428,consumer,MX,Rappi,food_delivery,17.6,2024-07-23 18:15:16+00:00,desktop,False,False
974219437987,961,consumer,CL,BestBuy,electronics,77.43,2024-07-23 19:09:54+00:00,mobile,False,False
16332942820,891,consumer,MX,MercadoLibre,e-commerce,9.88,2024-07-23 19:20:12+00:00,mobile,False,False
826084182446,615,merchant,BR,McDonalds,restaurant,101.24,2024-07-23 21:10:12+00:00,mobile,False,False
593096216783,174,consumer,BR,Amazon,e-commerce,30.36,2024-07-24 00:27:04+00:00,desktop,False,False
332005749953,865,consumer,US,MercadoLibre,e-commerce,18.71,2024-07-24 05:04:56+00:00,desktop,False,False
949014036131,727,consumer,US,Netflix,subscriptions,16.47,2024-07-24 09:52:02+00:00,desktop,False,False
13217368388,224,SMB,MX,Steam,gaming,9.19,2024-07-24 15:31:47+00:00,mobile,False,False
412009237312,46,consumer,US,Amazon,e-commerce,86.0,2024-07-24 16:17:14+00:00,mobile,False,False
276126831033,990,SMB,BR,Uber,mobility,8.65,2024-07-24 19:24:13+00:00,mobile,False,False
572959744947,140,consumer,US,McDonalds,restaurant,11.36,2024-07-24 19:26:11+00:00,mobile,False,False
237992419863,127,SMB,US,Delta,travel,147.24,2024-07-25 00:01:37+00:00,mobile,False,False
205900260101,679,consumer,US,iFood,food_delivery,21.06,2024-07-25 12:50:39+00:00,mobile,False,False
63958131845,214,consumer,MX,Uber,mobility,9.95,2024-07-25 22:17:10+00:00,mobile,False,False
191435027807,819,consumer,US,Netflix,subscriptions,8.57,2024-07-25 22:32:52+00:00,mobile,False,False
392071852196,865,consumer,BR,Uber,mobility,6.14,2024-07-25 22:39:57+00:00,mobile,False,False
563306867347,81,consumer,US,iFood,food_delivery,15.15,2024-07-26 07:54:22+00:00,tablet,False,False
628673375295,655,consumer,BR,Oxxo,retail,31.49,2024-07-26 09:26:56+00:00,mobile,False,False
123984387892,663,consumer,US,Uber,mobility,9.46,2024-07-26 10:45:59+00:00,desktop,False,False
237446407019,268,consumer,AR,McDonalds,restaurant,8.86,2024-07-26 10:52:42+00:00,mobile,False,False
148514626692,750,SMB,US,Shell,fuel,55.03,2024-07-26 11:15:08+00:00,mobile,False,False
73053436470,378,consumer,AR,Spotify,subscriptions,7.55,2024-07-26 16:47:37+00:00,desktop,False,False
31924642831,912,consumer,BR,BestBuy,electronics,183.47,2024-07-26 17:05:15+00:00,desktop,False,False
907718475390,573,consumer,BR,MercadoLibre,e-commerce,22.26,2024-07-26 17:54:17+00:00,mobile,False,False
995047207026,823,consumer,MX,BestBuy,electronics,92.23,2024-07-26 18:42:10+00:00,mobile,False,False
716173128102,424,consumer,US,McDonalds,restaurant,69.33,2024-07-26 22:10:53+00:00,mobile,False,False
580859002889,436,consumer,AR,Amazon,e-commerce,52.92,2024-07-26 23:00:17+00:00,desktop,False,False
167486663343,163,consumer,MX,McDonalds,restaurant,13.04,2024-07-27 08:33:38+00:00,desktop,False,False
837816401607,496,consumer,MX,Telcel,telco,26.63,2024-07-27 09:24:32+00:00,desktop,False,False
711657635690,398,consumer,US,Claro,telco,48.75,2024-07-27 10:12:45+00:00,mobile,False,False
253120991139,480,consumer,US,McDonalds,restaurant,31.41,2024-07-27 11:30:07+00:00,mobile,False,False
612798954509,265,consumer,US,Delta,travel,153.71,2024-07-27 12:01:07+00:00,mobile,False,False
990831230126,441,consumer,US,Microsoft,electronics,146.43,2024-07-27 12:13:37+00:00,tablet,False,False
422644955848,185,merchant,MX,Amazon,e-commerce,15.69,2024-07-27 12:31:38+00:00,desktop,False,False
627358566021,992,consumer,CL,Uber,mobility,14.71,2024-07-27 16:41:53+00:00,desktop,False,False
38333487110,737,SMB,US,Uber,mobility,6.09,2024-07-27 18:52:33+00:00,desktop,False,False
559734452256,655,consumer,US,Alibaba,e-commerce,84.99,2024-07-27 18:54:50+00:00,desktop,False,False
260595489906,61,consumer,US,MercadoLibre,e-commerce,17.05,2024-07-27 22:11:23+00:00,mobile,False,False
140318609530,399,consumer,MX,Rappi,food_delivery,10.29,2024-07-28 07:45:48+00:00,tablet,False,False
192759698362,783,consumer,US,Spotify,subscriptions,10.71,2024-07-28 08:47:30+00:00,mobile,False,False
938139103309,276,consumer,US,Airbnb,travel,47.4,2024-07-28 08:52:42+00:00,mobile,False,False
162645342208,842,SMB,US,Netflix,subscriptions,6.35,2024-07-28 09:56:42+00:00,mobile,False,False
68855342211,568,consumer,US,Telcel,telco,35.45,2024-07-28 10:14:37+00:00,tablet,False,False
359609864609,925,consumer,BR,Netflix,subscriptions,2.41,2024-07-28 17:37:47+00:00,mobile,False,False
118053862251,278,consumer,US,Walmart,e-commerce,39.86,2024-07-28 18:12:07+00:00,desktop,False,False
14902903519,456,SMB,MX,Steam,gaming,29.17,2024-07-28 18:27:35+00:00,desktop,False,False
80497639018,466,consumer,BR,Claro,telco,59.38,2024-07-28 19:12:13+00:00,mobile,False,False
7789368127,799,consumer,US,Airbnb,travel,161.3,2024-07-29 00:10:32+00:00,tablet,False,False
949473005155,364,consumer,US,McDonalds,restaurant,9.86,2024-07-29 01:07:56+00:00,tablet,False,False
767792845198,726,SMB,US,Steam,gaming,191.87,2024-07-29 07:46:57+00:00,mobile,False,False
856154093114,838,SMB,US,Claro,telco,12.29,2024-07-29 08:24:40+00:00,mobile,False,False
290014283939,468,consumer,BR,Netflix,subscriptions,3.49,2024-07-29 09:39:13+00:00,desktop,False,False
839775789561,954,SMB,CL,Apple,electronics,39.87,2024-07-29 09:46:10+00:00,mobile,False,False
589178545191,91,consumer,AR,Apple,electronics,354.23,2024-07-29 10:23:26+00:00,mobile,False,False
514981652916,964,consumer,BR,Alibaba,e-commerce,16.34,2024-07-29 10:27:55+00:00,desktop,False,False
519966808274,760,consumer,BR,Walmart,e-commerce,30.19,2024-07-29 11:07:06+00:00,mobile,False,False
905258016525,727,consumer,US,Starbucks,coffee,2.35,2024-07-29 13:31:09+00:00,mobile,False,False
864337463584,40,consumer,MX,MercadoLibre,e-commerce,22.27,2024-07-29 13:37:20+00:00,mobile,False,False
619605402469,699,consumer,CL,Delta,travel,34.03,2024-07-29 14:01:03+00:00,mobile,False,False
257120344730,812,consumer,US,Airbnb,travel,437.14,2024-07-29 14:12:30+00:00,desktop,False,False
534775084499,476,consumer,BR,Shell,fuel,15.54,2024-07-29 15:17:09+00:00,mobile,False,False
842875067975,185,merchant,US,Spotify,subscriptions,14.93,2024-07-29 15:42:27+00:00,mobile,False,False
915274717249,662,consumer,CL,Lyft,mobility,10.29,2024-07-29 16:24:17+00:00,mobile,False,False
265157593129,871,consumer,US,Uber,mobility,8.44,2024-07-29 18:43:05+00:00,tablet,False,False
110570892302,227,consumer,US,Telcel,telco,14.44,2024-07-29 23:49:28+00:00,mobile,False,False
237686226470,231,consumer,US,iFood,food_delivery,19.48,2024-07-30 06:21:04+00:00,mobile,False,False
784962941493,556,consumer,US,Lyft,mobility,32.02,2024-07-30 10:19:44+00:00,desktop,False,False
781419755229,305,consumer,MX,Lyft,mobility,11.02,2024-07-30 16:59:33+00:00,mobile,False,False
658408639470,341,SMB,US,Starbucks,coffee,6.9,2024-07-30 18:06:23+00:00,mobile,False,False
847395660959,11,consumer,US,BestBuy,electronics,139.28,2024-07-30 18:22:51+00:00,mobile,False,False
351759936284,77,consumer,US,Microsoft,electronics,45.67,2024-07-30 22:15:47+00:00,mobile,False,False
335578056571,891,consumer,US,Airbnb,travel,63.4,2024-07-30 22:34:18+00:00,desktop,False,False
37025042719,364,consumer,US,BestBuy,electronics,107.08,2024-07-31 09:20:10+00:00,desktop,False,False
655138097333,982,consumer,AR,Spotify,subscriptions,5.35,2024-07-31 10:52:05+00:00,mobile,False,False
279702182124,16,consumer,US,Delta,travel,180.09,2024-07-31 10:55:36+00:00,mobile,False,False
456421133285,343,SMB,US,Apple,electronics,114.52,2024-07-31 11:39:04+00:00,desktop,False,False
58104179974,998,consumer,US,Starbucks,coffee,2.92,2024-07-31 12:15:40+00:00,desktop,False,False
752954062205,77,consumer,US,MercadoLibre,e-commerce,25.53,2024-07-31 13:36:27+00:00,desktop,False,False
564453090455,450,consumer,US,Netflix,subscriptions,10.34,2024-07-31 14:18:38+00:00,mobile,False,False
470241573963,545,consumer,US,Walmart,e-commerce,6.57,2024-07-31 14:41:32+00:00,mobile,False,False
210458944169,111,SMB,US,Shell,fuel,45.16,2024-07-31 15:27:59+00:00,mobile,False,False
923735126264,557,consumer,MX,Walmart,e-commerce,43.12,2024-07-31 16:19:35+00:00,mobile,False,False
418522235771,851,consumer,US,Telcel,telco,25.56,2024-07-31 17:21:19+00:00,mobile,False,False
409622925442,5,consumer,US,Amazon,e-commerce,16.35,2024-07-31 18:31:03+00:00,mobile,False,False
323208325874,708,consumer,US,Airbnb,travel,93.1,2024-07-31 20:49:46+00:00,desktop,False,False
176923754052,859,consumer,US,Amazon,e-commerce,25.07,2024-07-31 20:50:17+00:00,mobile,False,False
49853859618,798,consumer,MX,Steam,gaming,24.29,2024-07-31 21:55:25+00:00,desktop,False,False
174481705809,934,consumer,BR,BestBuy,electronics,75.74,2024-07-31 23:35:54+00:00,mobile,False,False
232787516475,160,consumer,US,Netflix,subscriptions,3.51,2024-07-31 23:43:44+00:00,mobile,False,False
177488574207,782,consumer,US,BestBuy,electronics,115.31,2024-08-01 12:03:57+00:00,mobile,False,False
448278085287,564,consumer,BR,Claro,telco,51.91,2024-08-01 12:25:37+00:00,mobile,False,False
77614301954,427,consumer,US,Delta,travel,115.91,2024-08-01 12:31:12+00:00,mobile,False,False
930076958075,529,consumer,MX,Uber,mobility,15.73,2024-08-01 12:39:58+00:00,mobile,False,False
528613479927,941,consumer,AR,Uber,mobility,8.21,2024-08-01 21:06:39+00:00,mobile,False,False
45047572735,891,consumer,AR,McDonalds,restaurant,13.91,2024-08-01 23:42:58+00:00,mobile,False,False
381798162143,830,consumer,US,iFood,food_delivery,16.03,2024-08-02 07:16:38+00:00,desktop,False,False
382264585829,361,consumer,US,Amazon,e-commerce,49.59,2024-08-02 12:00:43+00:00,mobile,False,False
784976775939,48,consumer,US,Alibaba,e-commerce,57.18,2024-08-02 12:37:04+00:00,desktop,False,False
933509210637,328,consumer,AR,Netflix,subscriptions,7.63,2024-08-02 17:01:00+00:00,mobile,False,False
668037599870,142,consumer,US,Starbucks,coffee,10.78,2024-08-02 19:22:04+00:00,mobile,False,False
459254774035,627,SMB,MX,Amazon,e-commerce,32.37,2024-08-03 00:58:40+00:00,mobile,False,False
985579252834,104,merchant,AR,Oxxo,retail,18.27,2024-08-03 03:36:11+00:00,mobile,False,False
70008149437,933,consumer,MX,MercadoLibre,e-commerce,44.1,2024-08-03 10:38:57+00:00,mobile,False,False
35404658072,631,consumer,CL,Apple,electronics,87.17,2024-08-03 11:15:50+00:00,desktop,False,False
156540491406,762,consumer,US,Uber,mobility,18.37,2024-08-03 12:13:44+00:00,tablet,False,False
117838481865,2,consumer,US,Apple,electronics,43.7,2024-08-03 16:47:37+00:00,mobile,False,False
573944584863,655,consumer,US,Alibaba,e-commerce,32.59,2024-08-03 18:28:22+00:00,mobile,False,False
326037105104,117,consumer,US,Apple,electronics,84.63,2024-08-03 19:52:15+00:00,mobile,False,False
495132345446,888,consumer,BR,Spotify,subscriptions,15.14,2024-08-03 21:44:23+00:00,tablet,False,False
288188002852,227,consumer,US,Steam,gaming,33.68,2024-08-03 22:57:02+00:00,desktop,False,False
702609807597,812,consumer,US,DoorDash,food_delivery,145.18,2024-08-03 23:40:47+00:00,tablet,False,False
250125055124,502,SMB,AR,Apple,electronics,106.87,2024-08-04 06:47:59+00:00,mobile,False,True
93916047055,735,SMB,US,McDonalds,restaurant,44.62,2024-08-04 07:50:10+00:00,desktop,False,False
711956711220,655,consumer,US,Alibaba,e-commerce,13.05,2024-08-04 12:22:10+00:00,tablet,False,False
507075871940,160,consumer,MX,Steam,gaming,46.95,2024-08-04 13:26:15+00:00,desktop,False,False
41678505595,525,consumer,US,BestBuy,electronics,48.95,2024-08-04 14:39:05+00:00,mobile,False,False
365001662254,187,consumer,US,Amazon,e-commerce,28.2,2024-08-04 15:05:48+00:00,desktop,False,False
281374771991,517,consumer,US,Starbucks,coffee,5.56,2024-08-04 17:26:38+00:00,mobile,False,False
793316633668,735,SMB,US,MercadoLibre,e-commerce,33.14,2024-08-04 18:17:20+00:00,tablet,False,False
289001484926,999,consumer,US,DoorDash,food_delivery,12.72,2024-08-04 18:40:24+00:00,tablet,False,False
521190710327,113,consumer,US,Walmart,e-commerce,42.81,2024-08-04 19:58:32+00:00,tablet,False,False
679652293806,62,consumer,US,Walmart,e-commerce,20.23,2024-08-04 20:10:58+00:00,mobile,False,False
43555897312,203,consumer,US,Telcel,telco,21.16,2024-08-05 01:26:09+00:00,mobile,False,False
558823490986,268,consumer,MX,Oxxo,retail,17.16,2024-08-05 08:32:30+00:00,mobile,False,False
226047334416,737,SMB,US,Telcel,telco,74.91,2024-08-05 10:34:00+00:00,mobile,False,False
13263772530,80,consumer,BR,Claro,telco,74.53,2024-08-05 12:48:58+00:00,mobile,False,False
223458793472,573,consumer,BR,Spotify,subscriptions,5.11,2024-08-05 13:01:44+00:00,mobile,False,False
698142131928,286,SMB,BR,Amazon,e-commerce,61.39,2024-08-05 13:06:52+00:00,tablet,False,False
500049805329,436,consumer,US,Rappi,food_delivery,179.63,2024-08-05 14:42:34+00:00,mobile,False,False
95533439129,669,consumer,MX,DoorDash,food_delivery,10.9,2024-08-05 16:25:21+00:00,mobile,False,False
84476982411,786,consumer,US,Lyft,mobility,8.64,2024-08-05 16:52:24+00:00,mobile,False,False
818702827375,514,consumer,US,McDonalds,restaurant,12.08,2024-08-05 22:59:57+00:00,mobile,False,False
547345633731,483,SMB,US,Telcel,telco,42.09,2024-08-06 02:18:40+00:00,desktop,False,False
292373584062,750,SMB,US,McDonalds,restaurant,48.52,2024-08-06 06:29:59+00:00,desktop,False,False
491344681130,452,consumer,MX,Telcel,telco,53.07,2024-08-06 12:43:46+00:00,mobile,False,False
506109608008,964,consumer,US,Amazon,e-commerce,18.71,2024-08-06 12:48:36+00:00,desktop,False,False
635768482578,561,consumer,US,Apple,electronics,47.12,2024-08-06 14:49:42+00:00,tablet,False,False
897657541585,645,consumer,BR,BestBuy,electronics,138.84,2024-08-06 18:21:37+00:00,mobile,False,False
461106813067,525,consumer,US,Starbucks,coffee,6.1,2024-08-07 08:25:03+00:00,mobile,False,False
800248542322,81,consumer,US,Rappi,food_delivery,12.65,2024-08-07 11:05:49+00:00,mobile,False,False
150470183941,916,consumer,US,Apple,electronics,181.98,2024-08-07 11:14:32+00:00,desktop,False,False
344484872363,137,consumer,MX,Amazon,e-commerce,19.15,2024-08-07 11:41:44+00:00,desktop,False,False
117423775878,897,consumer,US,iFood,food_delivery,36.35,2024-08-07 12:10:00+00:00,mobile,False,False
390285498041,725,consumer,US,MercadoLibre,e-commerce,25.72,2024-08-07 15:11:00+00:00,mobile,False,False
159898894605,976,consumer,US,Uber,mobility,31.93,2024-08-07 17:24:47+00:00,desktop,False,False
902724481246,236,merchant,US,DoorDash,food_delivery,29.42,2024-08-07 20:08:30+00:00,desktop,False,False
689051088379,782,consumer,US,Amazon,e-commerce,4.37,2024-08-07 22:19:21+00:00,mobile,False,False
989879132456,671,SMB,MX,Apple,electronics,197.6,2024-08-07 22:24:35+00:00,desktop,False,False
512209103791,709,consumer,BR,Netflix,subscriptions,6.33,2024-08-07 22:45:59+00:00,mobile,False,False
637571774387,331,consumer,BR,Shell,fuel,31.56,2024-08-08 03:50:36+00:00,mobile,False,False
99448197344,235,consumer,US,Starbucks,coffee,10.07,2024-08-08 06:43:15+00:00,desktop,False,False
531141113594,337,SMB,MX,Airbnb,travel,46.37,2024-08-08 07:55:03+00:00,mobile,False,False
55665073187,347,consumer,US,McDonalds,restaurant,13.67,2024-08-08 08:57:55+00:00,mobile,False,False
148770014594,655,consumer,US,Starbucks,coffee,18.03,2024-08-08 09:20:37+00:00,desktop,False,False
184291320771,919,consumer,MX,Delta,travel,153.96,2024-08-08 09:22:24+00:00,mobile,False,False
9264365207,620,SMB,BR,Telcel,telco,10.52,2024-08-08 10:07:36+00:00,desktop,False,False
438827698399,505,consumer,US,Lyft,mobility,2.76,2024-08-08 11:20:23+00:00,mobile,False,False
849367236592,265,consumer,BR,Telcel,telco,65.16,2024-08-08 12:17:06+00:00,mobile,False,False
125586049489,796,consumer,US,Uber,mobility,13.39,2024-08-08 16:44:06+00:00,desktop,False,False
75131261232,195,consumer,US,Alibaba,e-commerce,77.19,2024-08-08 17:59:36+00:00,mobile,False,False
477119665079,128,consumer,MX,Claro,telco,23.22,2024-08-08 19:27:58+00:00,desktop,False,False
880059864249,953,consumer,AR,Oxxo,retail,23.26,2024-08-08 21:36:17+00:00,mobile,False,False
128616229581,637,consumer,US,iFood,food_delivery,5.21,2024-08-09 10:10:59+00:00,desktop,False,False
313089383259,1,SMB,US,Oxxo,retail,46.75,2024-08-09 10:25:20+00:00,desktop,False,False
389501145306,529,consumer,US,Claro,telco,14.33,2024-08-09 10:56:12+00:00,mobile,False,False
273503042413,539,consumer,US,Rappi,food_delivery,36.53,2024-08-09 15:07:10+00:00,desktop,False,False
959335272773,715,consumer,US,Amazon,e-commerce,60.34,2024-08-09 21:17:20+00:00,mobile,False,False
587834152386,198,consumer,MX,McDonalds,restaurant,23.75,2024-08-09 21:38:44+00:00,mobile,False,False
113015728728,816,consumer,US,Uber,mobility,9.99,2024-08-09 21:54:14+00:00,desktop,False,False
647716274460,928,consumer,US,Steam,gaming,89.55,2024-08-09 21:54:45+00:00,desktop,False,False
724185209421,547,consumer,US,DoorDash,food_delivery,13.61,2024-08-10 03:33:25+00:00,mobile,False,False
133103991355,80,consumer,BR,DoorDash,food_delivery,21.6,2024-08-10 09:25:14+00:00,mobile,False,False
481721274207,655,consumer,BR,Steam,gaming,25.96,2024-08-10 10:09:57+00:00,mobile,False,False
906648097617,185,merchant,US,Walmart,e-commerce,21.21,2024-08-10 10:22:58+00:00,desktop,False,False
89753883432,867,SMB,BR,Claro,telco,55.92,2024-08-10 14:16:32+00:00,mobile,False,False
91827748030,81,consumer,MX,Apple,electronics,71.09,2024-08-10 14:30:42+00:00,mobile,False,False
566483115031,373,consumer,AR,Starbucks,coffee,2.82,2024-08-10 19:36:25+00:00,mobile,False,False
519954946533,399,consumer,US,MercadoLibre,e-commerce,29.06,2024-08-10 21:02:03+00:00,desktop,False,False
846987799815,269,SMB,MX,Walmart,e-commerce,55.32,2024-08-10 21:57:45+00:00,mobile,False,False
